date,category,title,url
2011-01-30,equities,Thousands rally in Lahore over blasphemy law,https://www.dawn.com/news/602643/thousands-rally-in-lahore-over-blasphemy-law
2011-02-02,banking,Tousiq saves NBP from defeat in thrilling tie,https://www.dawn.com/news/603415/tousiq-saves-bankers-from-defeat
2011-02-02,macro|monetary,Pakistan’s real GDP may grow up to three per cent in FY11: SBP,https://www.dawn.com/news/603318/pakistans-real-gdp-may-grow-up-to-three-per-cent-in-fy11-sbp
2011-02-04,energy,SSGC hammer Port Qasim as Wapda lose to PIA,https://www.dawn.com/news/603820/four-matches-decided
2011-02-05,banking,NBP recovers to draw against Wapda; HBL beat PTV,https://www.dawn.com/news/604065/national-hockey-bankers-recover-to-draw-against-wapda
2011-02-05,equities,Thousands in Pakistan rally over Kashmir,https://www.dawn.com/news/603990/thousands-in-pakistan-rally-over-kashmir
2011-02-08,equities|forex,"Pakistani rupee at eight-month high vs dollar, stocks ease",https://www.dawn.com/news/604734/pakistani-rupee-at-eight-month-high-vs-dollar-stocks-ease
2011-02-12,banking,"PIA, NBP reach final after flurry of goals",https://www.dawn.com/news/605747/national-hockey-pia-nbp-reach-final
2011-02-10,energy|banking,"PIA, Wapda, NBP and SSGC enter semis",https://www.dawn.com/news/605028/hockey-3
2011-02-13,banking,NBP crowned national hockey champions,https://www.dawn.com/news/606028/nbp-win-final
2011-02-14,monetary,SBP submits report in SC Rs215bn loan cases pending in courts,https://www.dawn.com/news/606318/sbp-submits-report-in-sc-rs215bn-loan-cases-pending-in-courts
2011-02-14,banking,"NBP terminates Asif, Amir, Butt’s contracts",https://www.dawn.com/news/606187/nbp-terminates-asif-amir-butts-contracts
2011-02-15,fiscal,Nato containers case: 600 FBR officials on ECL,https://www.dawn.com/news/606426/nato-containers-case-600-fbr-officials-on-ecl
2011-02-21,energy,Cash-starved PSO defers import of fuel oil,https://www.dawn.com/news/607855/cash-starved-pso-defers-import-of-fuel-oil
2011-02-23,fiscal,FBR says 70 per cent of corporate sector not paying taxes,https://www.dawn.com/news/608330/fbr-says-70-per-cent-of-corporate-sector-not-paying-taxes
2011-02-24,monetary,Senate body terms SBP monetary policies `illegal`,https://www.dawn.com/news/608631/senate-body-terms-sbp-monetary-policies-illegal
2011-02-24,energy,Nepra approves increase in power tariff by 33 paisas per unit,https://www.dawn.com/news/608551/nepra-approves-increase-in-power-tariff-by-33-paisas-per-unit
2011-03-03,energy,Pakistan coalition government skirts crisis over fuel price hikes,https://www.dawn.com/news/610379/pakistan-coalition-government-skirts-crisis-over-fuel-price-hikes
2011-03-07,fiscal,Reshuffling creates uncertainty in FBR,https://www.dawn.com/news/611473/reshuffling-creates-uncertainty-in-fbr
2011-03-08,market_political,CM Punjab’s comments on ‘judicial martial law’ unconstitutional: Awan,https://www.dawn.com/news/611604/cm-punjabs-comments-on-judicial-martial-law-unconstitutional-babar-awan
2011-03-10,energy,Bomb attack on OGDC van leaves three dead,https://www.dawn.com/news/612227/bomb-attack-on-ogdc-van-leaves-three-dead
2011-03-09,forex,Rupee strengthens vs dollar by 49 paisa,https://www.dawn.com/news/611963/rupee-strengthens-vs-dollar-by-49-paisa
2011-03-11,energy,Talks with IMF: Govt promises to increase power tariff,https://www.dawn.com/news/612486/talks-with-imf-govt-promises-to-increase-power-tariff
2011-03-14,monetary,SBP suggests formation of commission for loans recovery,https://www.dawn.com/news/613134/sbp-suggests-formation-of-commission-for-loans-recovery
2011-03-22,monetary,Ban lifted after three years: SBP restores forward cover facility,https://www.dawn.com/news/615228/ban-lifted-after-three-years-sbp-restores-forward-cover-facility
2011-03-26,monetary,SBP announces monetary policy; interest rate unchanged,https://www.dawn.com/news/616029/sbp-announces-monetary-policy-interest-rate-unchanged
2011-03-31,commodities,Wheat procurement delay hurts farmers in Sindh,https://www.dawn.com/news/617271/wheat-procurement-delay-hurts-farmers-in-sindh
2011-04-01,equities,India shares Samjhota probe report with Pakistan: Malik,https://www.dawn.com/news/617562/india-shares-samjhota-probe-report-with-pakistan-malik
2011-04-04,equities,Vintage Car Rally in Lahore today,https://www.dawn.com/news/618438/vintage-car-rally-in-lahore-today
2011-04-05,equities,Lahore car rally — a ‘colonial’ panorama,https://www.dawn.com/news/618608/lahore-car-rally-a-colonial-panorama
2011-04-06,equities|forex,Rupee gains vs dollar on healthy inflows; stocks up,https://www.dawn.com/news/618773/rupee-gains-vs-dollar-on-healthy-inflows-stocks-up
2011-04-08,macro|monetary,Pakistan's inflation outlook disheartening: State Bank,https://www.dawn.com/news/619249/pakistans-inflation-outlook-disheartening-state-bank
2011-04-08,fiscal,FBR chief figures in scam report,https://www.dawn.com/news/619207/fbr-chief-figures-in-scam-report
2011-04-09,equities,MQM invites PPP leaders to its Punjab rally,https://www.dawn.com/news/619475/mqm-invites-ppp-leaders-to-its-punjab-rally
2011-04-11,energy,"PSO refuses to provide oil, KESC warns severe load shedding",https://www.dawn.com/news/620015/pso-refuses-to-provide-oil-kesc-warns-severe-load-shedding
2011-04-12,equities|forex,Pakistani rupee firms to 11-month high; stocks end lower,https://www.dawn.com/news/620249/pakistani-rupee-firms-to-11-month-high-stocks-end-lower
2011-04-13,energy,Karachi loadshedding extended to nine hours,https://www.dawn.com/news/620639/karachi-loadshedding-extended-to-nine-hours
2011-04-10,equities,Altaf spells out party priorities in address to Lahore rally,https://www.dawn.com/news/619889/altaf-asks-the-people-of-punjab-to-choose-mqm
2011-04-17,macro,"IMF concerned over rising inflation, deficit",https://www.dawn.com/news/621780/imf-concerned-over-rising-inflation-deficit
2011-04-18,equities|forex,"Pakistani stocks, o/n rates end lower; rupee weakens",https://www.dawn.com/news/621848/pakistani-stocks-on-rates-end-lower-rupee-weakens
2011-04-15,equities|forex,"Pakistani stocks, o/n rates end up; rupee firms",https://www.dawn.com/news/621038/pakistani-stocks-on-rates-end-up-rupee-firms
2011-04-15,energy,Nepra allows KESC to increase per unit price,https://www.dawn.com/news/621018/nepra-allows-kesc-to-increase-per-unit-price
2011-04-19,market_political,IMF mission coming to review economic reforms,https://www.dawn.com/news/622293/imf-mission-coming-to-review-economic-reforms
2011-04-20,energy,Nepra allows KESC to raise tariff,https://www.dawn.com/news/622591/nepra-allows-kesc-to-raise-tariff
2011-04-20,energy,Three major refineries stop supply of oil to PSO,https://www.dawn.com/news/622590/three-major-refineries-stop-supply-of-oil-to-pso
2011-04-26,fiscal,FBR chief orders recovery of Rs150bn arrears,https://www.dawn.com/news/623902/fbr-chief-orders-recovery-of-rs150bn-arrears
2011-04-24,fiscal,Taxpayers won’t be harassed: FBR,https://www.dawn.com/news/623478/taxpayers-wont-be-harassed-fbr
2011-04-27,energy,PSO bank accounts frozen,https://www.dawn.com/news/624408/pso-bank-accounts-frozen
2011-04-25,energy,PSO shows commitment to maintain smooth fuel supply,https://www.dawn.com/news/623678/pso-shows-commitment-to-maintain-smooth-fuel-supply
2011-04-30,energy,PSO accounts restored,https://www.dawn.com/news/625199/pso-accounts-restored
2011-05-02,equities,Hundreds join first Pakistan rally to honour bin Laden,https://www.dawn.com/news/625525/hundreds-join-first-pakistan-rally-to-honour-bin-laden
2011-05-04,energy,Nepra again allows KESC to increase power tariff,https://www.dawn.com/news/626037/nepra-again-allows-kesc-to-increase-power-tariff
2011-05-04,equities,Pakistani stocks fall on worries over aid after bin Laden death,https://www.dawn.com/news/626028/pakistani-stocks-fall-on-worries-over-aid-after-bin-laden-death
2011-05-04,market_political,"Moody's says no imminent risk to Pakistan's rating, aid withdrawal",https://www.dawn.com/news/626024/moodys-says-no-imminent-risk-to-pakistans-rating-aid-withdrawal
2011-05-06,fiscal,FBR strives to collect Rs430bn in May-June,https://www.dawn.com/news/626566/fbr-strives-to-collect-rs430bn-in-may-june
2011-05-10,macro,Pakistan's GDP growth target for FY10/11 at 2.4 per cent,https://www.dawn.com/news/627563/pakistans-gdp-growth-target-for-fy1011-at-2-4-per-cent
2011-05-11,fiscal,No new taxes in next year`s budget: FBR chief,https://www.dawn.com/news/628026/no-new-taxes-in-next-years-budget-fbr-chief
2011-05-11,macro|fiscal,Pakistan targets fiscal deficit at 4.5 pct of GDP in FY11/12,https://www.dawn.com/news/627852/pakistan-targets-fiscal-deficit-at-4-5-pct-of-gdp-in-fy1112
2011-05-11,equities|forex,Pakistani stocks end up; rupee weakens; o/n rates flat,https://www.dawn.com/news/627849/pakistani-stocks-end-up-rupee-weakens-on-rates-flat
2011-05-15,equities,Thousands rally against the US in Pakistan,https://www.dawn.com/news/628903/thousands-rally-against-the-us-in-pakistan
2011-05-16,market_political,IMF board to meet on Strauss-Kahn arrest,https://www.dawn.com/news/629170/imf-board-to-meet-on-strauss-kahn-arrest
2011-05-17,equities|forex,Pakistani stocks end up; rupee weakens; o/n rates down,https://www.dawn.com/news/629422/pakistani-stocks-end-up-rupee-weakens-on-rates-down
2011-05-19,market_political,IMF board to meet on Strauss-Kahn successor,https://www.dawn.com/news/629963/imf-board-to-meet-on-strauss-kahn-successor
2011-05-22,equities,2007: Tariq Aziz tries to prevent Benazir Rawalpindi rally,https://www.dawn.com/news/630864/2007-tariq-aziz-tries-to-prevent-benazir-rawalpindi-rally
2011-05-24,energy,CCI to decide about Nepra`s role,https://www.dawn.com/news/631448/cci-to-decide-about-nepras-role
2011-06-03,fiscal,FBR target pegged on indirect taxes,https://www.dawn.com/news/634030/fbr-target-pegged-on-indirect-taxes
2011-06-03,energy,Strike in Karachi against loadshedding,https://www.dawn.com/news/633844/strike-in-karachi-against-loadshedding
2011-06-05,fiscal,"FBR hopes to net 700,000 taxpayers, collect Rs70bn",https://www.dawn.com/news/634300/fbr-hopes-to-net-700000-taxpayers-collect-rs70bn
2011-06-07,fiscal,"Efforts being made to bring 700,000 persons under tax net: FBR",https://www.dawn.com/news/634787/efforts-being-made-to-bring-700000-persons-under-tax-net-fbr
2011-06-07,fiscal,"Tax evasion hit 79pc, FBR admits",https://www.dawn.com/news/634686/tax-evasion-hit-79pc-fbr-admits
2011-06-09,monetary,Minimum capital requirement: 50pc banks in trouble: SBP,https://www.dawn.com/news/635204/minimum-capital-requirement-50pc-banks-in-trouble-sbp
2011-06-14,banking,Jalil survives scare to claim NBP tennis title,https://www.dawn.com/news/636529/jalil-survives-scare-to-claim-nbp-tennis-title
2011-06-22,market_political,Carstens pitches IMF board for top job,https://www.dawn.com/news/638430/carstens-pitches-imf-board-for-top-job
2011-06-23,energy,Wapda seeks 120pc hike in power tariff,https://www.dawn.com/news/638651/wapda-seeks-120pc-hike-in-power-tariff
2011-06-27,equities,Balochistan to invest in stocks and T-bills,https://www.dawn.com/news/639660/balochistan-to-invest-in-stocks-and-t-bills
2011-06-27,forex,Rupee gains against dollar,https://www.dawn.com/news/639655/rupee-gains-against-dollar
2011-06-30,fiscal,FBR exceeds tax collection target,https://www.dawn.com/news/640547/fbr-exceeds-tax-collection-target-2
2011-06-30,forex,Fiscal 2011: Rupee adds strength to economy,https://www.dawn.com/news/640498/fiscal-2011-rupee-adds-strength-to-economy
2011-06-30,equities|forex,"Pakistani stocks end higher, led by OGDCL; rupee firms",https://www.dawn.com/news/640449/pakistani-stocks-end-higher-led-by-ogdcl-rupee-firms
2011-07-02,fiscal,"300,000 tax evaders to get notices soon, says FBR",https://www.dawn.com/news/640925/300000-tax-evaders-to-get-notices-soon-says-fbr
2011-07-05,fiscal,FBR`s tax collection claims questioned,https://www.dawn.com/news/641804/fbrs-tax-collection-claims-questioned
2011-07-05,energy,OGDC bond launching put off,https://www.dawn.com/news/641649/ogdc-bond-launching-put-off
2011-07-07,energy,Sindh exerts pressure for control of OGDC gas fields,https://www.dawn.com/news/642307/sindh-exerts-pressure-for-control-of-ogdc-gas-fields
2011-07-09,banking,"Army, NBP register easy wins in PPFL",https://www.dawn.com/news/642839/army-nbp-register-wins
2011-07-11,equities|forex,"Pakistani stocks fall on light trade; rupee, o/n rates flat",https://www.dawn.com/news/643228/pakistani-stocks-fall-on-light-trade-rupee-on-rates-flat
2011-07-12,banking,Afghan FC and HBL hold opponents in goalless draws,https://www.dawn.com/news/643506/two-ppfl-ties-drawn
2011-07-15,banking,HBL beat NBP 1-0 in PPFL,https://www.dawn.com/news/644248/hbl-beat-nbp-in-ppfl
2011-07-15,equities|forex,Pakistani stocks end higher; rupee weakens; o/n rates down,https://www.dawn.com/news/644229/pakistani-stocks-end-higher-rupee-weakens-on-rates-down
2011-07-17,banking,"Faisal, Aziz score in NBP's victory over KPT",https://www.dawn.com/news/644765/faisal-aziz-score-in-nbp-victory
2011-07-20,energy,Nepra approves increase in power tariff,https://www.dawn.com/news/645512/nepra-approves-increase-in-power-tariff
2011-07-20,monetary,SBP to announce monetary policy on July 30,https://www.dawn.com/news/645464/sbp-to-announce-monetary-policy-on-july-30
2011-07-19,monetary,Yaseen takes over as SBP Acting Governor,https://www.dawn.com/news/645378/yaseen-takes-over-as-sbp-acting-governor
2011-07-18,banking,Ace cueist Sajjad to miss NBP Ranking Championship,https://www.dawn.com/news/644962/ace-cueist-sajjad-to-miss-nbp-ranking-championship
2011-07-18,energy,Nepra allows KESC to increase tariff,https://www.dawn.com/news/644943/nepra-allows-kesc-to-increase-tariff
2011-07-22,fiscal,"Tax collection falls short by Rs38bn, concedes FBR",https://www.dawn.com/news/646182/tax-collection-falls-short-by-rs38bn-concedes-fbr
2011-07-22,banking,"HBL, NBP and Baloch FC win in PPFL",https://www.dawn.com/news/646113/hbl-nbp-and-baloch-fc-win
2011-07-25,banking,"NBP, Navy win PPFL fixtures",https://www.dawn.com/news/646981/nbp-navy-win-ppfl-fixtures
2011-07-24,banking,"Asif, Imran, Sattar, Sohail storm into NBP snooker semis",https://www.dawn.com/news/646573/asif-imran-sattar-sohail-storm-into-nbp-snooker-semis
2011-07-24,energy,PSO seeks Rs40bn to avoid default,https://www.dawn.com/news/646548/pso-seeks-rs40bn-to-avoid-default-2
2011-07-27,banking,"HBL, PEL triumph in PPFL matches",https://www.dawn.com/news/647369/hbl-pel-triumph-in-soccer-event
2011-07-27,forex,Pakistani rupee hits record low of 86.58 due to oil payments,https://www.dawn.com/news/647333/pakistani-rupee-hits-record-low-of-86-58-due-to-oil-payments
2011-07-29,banking,PIA-HBL tie marks 70 PPFL matches,https://www.dawn.com/news/647846/pia-hbl-tie-marks-70-ppfl-matches
2011-07-30,equities,"PPP led peace rally ends, violence in Karachi continues",https://www.dawn.com/news/648068/ppp-led-peace-rally-ends-violence-in-karachi-continues
2011-08-03,monetary,Zero govt borrowing from SBP in July,https://www.dawn.com/news/648974/zero-govt-borrowing-from-sbp-in-july
2011-08-06,equities,KSE index plummets by 471 points,https://www.dawn.com/news/649769/kse-index-plummets-by-471-points
2011-08-06,energy,SSGC role ended LNG import open to all investors,https://www.dawn.com/news/649745/ssgc-role-ended-lng-import-open-to-all-investors
2011-08-09,equities|forex,Pakistani stocks end at near nine-month low; rupee weakens,https://www.dawn.com/news/650520/pakistani-stocks-end-at-near-nine-month-low-rupee-weakens
2011-08-12,energy,Monthly tariff revision: NA adopts changes in Nepra Act,https://www.dawn.com/news/651175/monthly-tariff-revision-na-adopts-changes-in-nepra-act
2011-08-15,monetary,State Bank of Pakistan warns banks of heavy fines,https://www.dawn.com/news/652140/manage-atms-well-sbp-warns-banks-of-heavy-fines
2011-08-15,equities,Furnace oil stocks of Wapda at critical level,https://www.dawn.com/news/652108/furnace-oil-stocks-of-wapda-at-critical-level
2011-08-16,monetary,SBP to utilise branch network for distribution of new notes,https://www.dawn.com/news/652198/sbp-to-utilize-branch-network-for-distribution-of-new-notes
2011-08-18,forex,Businessmen prefer hawala in Peshawar,https://www.dawn.com/news/652675/businessmen-prefer-hawala-in-peshawar
2011-08-19,energy,"KESC, SSGC still at odds over bills",https://www.dawn.com/news/653115/kesc-ssgc-still-at-odds-over-bills
2011-08-23,equities,Pakistani stocks end near 10-month low,https://www.dawn.com/news/653939/pakistani-stocks-end-near-10-month-low
