date,category,title,url
2010-02-25,energy|corporates,OGDC profit after tax rises to Rs 16.427 billion,https://www.brecorder.com/news/3734980/ogdc-profit-after-tax-rises-to-rs-16427-billion-201002251024544
2010-02-25,banking,HBL Income Fund declares interim dividend,https://www.brecorder.com/news/3735006/hbl-income-fund-declares-interim-dividend-201002251024557
2010-02-24,equities,KSE members briefed on CGT implementation,https://www.brecorder.com/news/3734391/kse-members-briefed-on-cgt-implementation-201002241024264
2010-02-24,forex,Indian rupee gives up gains,https://www.brecorder.com/news/3734417/indian-rupee-gives-up-gains-201002241024290
2010-02-26,forex,Indian rupee stays weaker,https://www.brecorder.com/news/3735244/indian-rupee-stays-weaker-201002261025096
2010-02-26,equities,KSE stays bearish,https://www.brecorder.com/news/3735398/kse-stays-bearish-201002261024938
2010-03-01,energy,'Pak-Iran gas line accord to be signed this month': SSGC's workers salaries raised by 26 percent,https://www.brecorder.com/news/3735969/pak-iran-gas-line-accord-to-be-signed-this-month-ssgcs-workers-salaries-raised-by-26-percent-201003011025693
2010-03-01,energy,''Pak-Iran gas line accord to be signed this month'': SSGC''s workers salaries raised by 26 percent,https://www.brecorder.com/news/3735971/pak-iran-gas-line-accord-to-be-signed-this-month-ssgcs-workers-salaries-raised-by-26-percent-201003011025695
2010-03-01,energy,''''Pak-Iran gas line accord to be signed this month'''': SSGC''''s workers salaries raised by 26 percent,https://www.brecorder.com/news/3735972/pak-iran-gas-line-accord-to-be-signed-this-month-ssgcs-workers-salaries-raised-by-26-percent-201003011025696
2010-03-01,energy,Avoid short cuts for getting gas connections: SNGPL,https://www.brecorder.com/news/3736060/avoid-short-cuts-for-getting-gas-connections-sngpl-201003011025784
2010-03-02,energy,Rents payment to owners of gas field areas: MoP and OGDC asked to submit report in a week,https://www.brecorder.com/news/3736332/rents-payment-to-owners-of-gas-field-areas-mop-and-ogdc-asked-to-submit-report-in-a-week-201003021025924
2010-03-03,forex,Indian rupee near two-week high,https://www.brecorder.com/news/3736620/indian-rupee-near-two-week-high-201003031026480
2010-03-03,equities,NSBs trading started at newly introduced KSE debt market,https://www.brecorder.com/news/3736770/nsbs-trading-started-at-newly-introduced-kse-debt-market-201003031026335
2010-03-05,forex,Indian rupee gains for fourth day,https://www.brecorder.com/news/3737348/indian-rupee-gains-for-fourth-day-201003051027221
2010-03-05,energy,Installing compressors at Qadirpur gas field: MoP holds SNGPL responsible for delay in inking a deal,https://www.brecorder.com/news/3737356/installing-compressors-at-qadirpur-gas-field-mop-holds-sngpl-responsible-for-delay-in-inking-a-deal-201003051027229
2010-03-04,forex,Indian rupee hits six-week high,https://www.brecorder.com/news/3736987/indian-rupee-hits-six-week-high-201003041026854
2010-03-04,energy,PSO receives Rs 1.28 billion from Kapco and Hubco,https://www.brecorder.com/news/3737152/pso-receives-rs-128-billion-from-kapco-and-hubco-201003041026718
2010-03-04,energy,OGDC violating recruitment rules,https://www.brecorder.com/news/3737194/ogdc-violating-recruitment-rules-201003041026739
2010-03-06,forex,Indian rupee posts best gain in eight weeks,https://www.brecorder.com/news/3737779/indian-rupee-posts-best-gain-in-eight-weeks-201003061027644
2010-03-07,energy,Nepra raises tariff of Discos by Re 1.02 per kWh,https://www.brecorder.com/news/3738242/nepra-raises-tariff-of-discos-by-re-102-per-kwh-201003071027839
2010-03-09,forex,Indian rupee jumps,https://www.brecorder.com/news/3738726/indian-rupee-jumps-201003091028550
2010-03-08,equities,The lure and perils of KSE equities,https://www.brecorder.com/news/2000738/
2010-03-10,forex,THE RUPEE: all-round gains seen,https://www.brecorder.com/news/3739079/the-rupee-all-round-gains-seen-201003101029141
2010-03-10,equities,"KSE board proposes names for NCCP, CDC chiefs",https://www.brecorder.com/news/3739282/kse-board-proposes-names-for-nccp-cdc-chiefs-201003101028787
2010-03-11,forex,THE RUPEE: dollar eases further,https://www.brecorder.com/news/3739481/the-rupee-dollar-eases-further-201003111029526
2010-03-11,forex,Indian rupee hits two-month high,https://www.brecorder.com/news/3739575/indian-rupee-hits-two-month-high-201003111029346
2010-03-11,equities,Kodvavi unanimous choice for CDC chairmanship: KSE board divided over naming Lawai,https://www.brecorder.com/news/3739653/kodvavi-unanimous-choice-for-cdc-chairmanship-kse-board-divided-over-naming-lawai-201003111029164
2010-03-12,forex,THE RUPEE: dollar dips,https://www.brecorder.com/news/3739878/the-rupee-dollar-dips-201003121030428
2010-03-13,forex,THE RUPEE: bulls dominate,https://www.brecorder.com/news/3740273/the-rupee-bulls-dominate-201003131030804
2010-03-13,equities,KSE sees massive inflow of $29.274 million,https://www.brecorder.com/news/3740469/kse-sees-massive-inflow-of-29274-million-201003131030459
2010-03-14,forex,Sri Lankan rupee hits one-year high,https://www.brecorder.com/news/3740719/sri-lankan-rupee-hits-one-year-high-201003141031024
2010-03-14,forex,THE RUPEE: dollar rebounds,https://www.brecorder.com/news/3740840/the-rupee-dollar-rebounds-201003141031112
2010-03-15,monetary,Surplus wheat disposal strategy: Minfa and SBP told to draft joint proposal,https://www.brecorder.com/news/3741037/surplus-wheat-disposal-strategy-minfa-and-sbp-told-to-draft-joint-proposal-201003151031173
2010-03-15,equities,Rules violation: SECP imposes Rs 2.5 million fine on KSE member,https://www.brecorder.com/news/3741080/rules-violation-secp-imposes-rs-25-million-fine-on-kse-member-201003151031216
2010-03-15,energy,PAC berates SNGPL chief for inflated gas bills,https://www.brecorder.com/news/3741089/pac-berates-sngpl-chief-for-inflated-gas-bills-201003151031225
2010-03-16,forex,THE RUPEE: dollar inches up,https://www.brecorder.com/news/3741253/the-rupee-dollar-inches-up-201003161031726
2010-03-16,forex,Indian rupee eases,https://www.brecorder.com/news/3741374/indian-rupee-eases-201003161031555
2010-03-17,monetary,To meet off-season shortage: SBP to provide refinance for import of two million bales of cotton,https://www.brecorder.com/news/3741783/to-meet-off-season-shortage-sbp-to-provide-refinance-for-import-of-two-million-bales-of-cotton-201003171032219
2010-03-19,forex,Indian rupee down,https://www.brecorder.com/news/3742364/indian-rupee-down-201003191033127
2010-03-19,monetary,Monetary policy independently determined: SBP chief,https://www.brecorder.com/news/3742439/monetary-policy-independently-determined-sbp-chief-201003191032931
2010-03-19,energy|banking,NBP agrees to give Rs one billion to KESC: row with PSO ends as Ibad intervenes,https://www.brecorder.com/news/3742547/nbp-agrees-to-give-rs-one-billion-to-kesc-row-with-pso-ends-as-ibad-intervenes-201003191032985
2010-03-19,energy,Reducing load shedding to three hours: PSO and SSGC agree to facilitate KESC,https://www.brecorder.com/news/3742553/reducing-load-shedding-to-three-hours-pso-and-ssgc-agree-to-facilitate-kesc-201003191032988
2010-03-18,forex,Indian rupee at two-month high,https://www.brecorder.com/news/3741933/indian-rupee-at-two-month-high-201003181032717
2010-03-18,equities,KSE index down 27.9 points,https://www.brecorder.com/news/3742099/kse-index-down-279-points-201003181032569
2010-03-22,forex,Flying Sikh takes one rupee to inspire youth,https://www.brecorder.com/news/3743466/flying-sikh-takes-one-rupee-to-inspire-youth-201003221034548
2010-03-22,energy,SSGC increases gas supply to KESC to 170mmcf per day,https://www.brecorder.com/news/3743537/ssgc-increases-gas-supply-to-kesc-to-170mmcf-per-day-201003221034393
2010-03-22,equities,Stocks fluctuate on KSE,https://www.brecorder.com/news/3743581/stocks-fluctuate-on-kse-201003221034437
2010-03-23,equities,Low trading marked on KSE,https://www.brecorder.com/news/3743720/low-trading-marked-on-kse-201003231034664
2010-03-23,energy,Qamar inaugurates PPL Public Welfare Hospital,https://www.brecorder.com/news/3743754/qamar-inaugurates-ppl-public-welfare-hospital-201003231034681
2010-03-23,equities,Capital markets moot: KSE's performance applauded,https://www.brecorder.com/news/3743788/capital-markets-moot-kses-performance-applauded-201003231034698
2010-03-23,forex,THE RUPEE: dollar eases,https://www.brecorder.com/news/3743801/the-rupee-dollar-eases-201003231034960
2010-03-24,forex,Indian rupee hits fresh one-week low,https://www.brecorder.com/news/3744159/indian-rupee-hits-fresh-one-week-low-201003241035149
2010-03-25,corporates,Fertilizer: FAUJI FERTILIZER COMPANY LIMITED - Analysis of Financial Statements Financial Year 2005 - Financial Year 2009,https://www.brecorder.com/news/3744283/fertilizer-fauji-fertilizer-company-limited---analysis-of-financial-statements-financial-year-2005---financial-year-2009-201003251035650
2010-03-20,energy,"Shah Mahboob made officiating OGDC MD, CEO",https://www.brecorder.com/news/3742830/shah-mahboob-made-officiating-ogdc-md-ceo-201003201033779
2010-03-20,equities,KSE sees huge inflow of $24.8 million,https://www.brecorder.com/news/3742836/kse-sees-huge-inflow-of-248-million-201003201033782
2010-03-20,forex,THE RUPEE: all-round gains recorded,https://www.brecorder.com/news/3742915/the-rupee-all-round-gains-recorded-201003201034077
2010-03-20,energy,LCCI urges SNGPL to put an end to gas load shedding,https://www.brecorder.com/news/3742950/lcci-urges-sngpl-to-put-an-end-to-gas-load-shedding-201003201033839
2010-03-26,forex,THE RUPEE: sharp recovery,https://www.brecorder.com/news/3744697/the-rupee-sharp-recovery-201003261036034
2010-03-26,forex,Indian rupee bounces,https://www.brecorder.com/news/3744790/indian-rupee-bounces-201003261035854
2010-03-27,forex,Indian rupee climbs,https://www.brecorder.com/news/3745230/indian-rupee-climbs-201003271036255
2010-03-28,forex,THE RUPEE: dollar higher,https://www.brecorder.com/news/3745730/the-rupee-dollar-higher-201003281036754
2010-04-01,equities,KSE index recomposed,https://www.brecorder.com/news/3747006/kse-index-recomposed-201004011038483
2010-04-01,banking,NBP approves 75 percent cash dividend,https://www.brecorder.com/news/3747036/nbp-approves-75-percent-cash-dividend-201004011038498
2010-04-01,equities,KSE index records 8.4 percent rise in first quarter 2010,https://www.brecorder.com/news/3747074/kse-index-records-84-percent-rise-in-first-quarter-2010-201004011038517
2010-03-29,forex,THE RUPEE: all round gains,https://www.brecorder.com/news/3745925/the-rupee-all-round-gains-201003291036811
2010-03-29,forex,MONEY WEEK: where the rupee is heading?,https://www.brecorder.com/news/3745963/money-week-where-the-rupee-is-heading-201003291036849
2010-03-31,equities,Foreign investment at KSE rises to $100 million in March,https://www.brecorder.com/news/3746687/foreign-investment-at-kse-rises-to-100-million-in-march-201003311038046
2010-04-03,forex,THE RUPEE: dollar rises,https://www.brecorder.com/news/3747815/the-rupee-dollar-rises-201004031039532
2010-04-04,monetary|energy,SNGPL seeks Ogra permission for gas rate hike,https://www.brecorder.com/news/3748162/sngpl-seeks-ogra-permission-for-gas-rate-hike-201004041040704
2010-04-04,forex,"Indian growth, inflows to push rupee higher, shows poll",https://www.brecorder.com/news/3748282/indian-growth-inflows-to-push-rupee-higher-shows-poll-201004041040779
2010-04-06,forex,Indian rupee at 19-month high,https://www.brecorder.com/news/3748902/indian-rupee-at-19-month-high-201004061041268
2010-04-06,forex,Indian rupee up,https://www.brecorder.com/news/3748930/indian-rupee-up-201004061041296
2010-04-05,equities,Is KSE overheating?,https://www.brecorder.com/news/2000798/
2010-04-05,forex,THE RUPEE: all round downtrend,https://www.brecorder.com/news/3748588/the-rupee-all-round-downtrend-201004051040899
2010-04-05,energy,SNGPL calls stakeholders' meeting today: one-day gas loadshedding for industries proposed,https://www.brecorder.com/news/3748678/sngpl-calls-stakeholders-meeting-today-one-day-gas-loadshedding-for-industries-proposed-201004051040989
2010-04-08,forex,Indian rupee plummets,https://www.brecorder.com/news/3749709/indian-rupee-plummets-201004081042069
2010-04-07,forex,THE RUPEE: dollar sharply down,https://www.brecorder.com/news/3749200/the-rupee-dollar-sharply-down-201004071041842
2010-04-10,forex|banking,NBP becomes 'one-trillion-rupee' bank: Ali Raza,https://www.brecorder.com/news/3750346/nbp-becomes-one-trillion-rupee-bank-ali-raza-201004101042741
2010-04-10,forex,THE RUPEE: dollar resurges,https://www.brecorder.com/news/3750357/the-rupee-dollar-resurges-201004101043002
2010-04-11,forex,Your rupee last quarter,https://www.brecorder.com/news/3750655/your-rupee-last-quarter-201004111043336
2010-04-09,forex,THE RUPEE: firm trend prevails,https://www.brecorder.com/news/3749965/the-rupee-firm-trend-prevails-201004091042603
2010-04-09,equities,"KSE, Ismar sign agreement for holding road shows",https://www.brecorder.com/news/3750008/kse-ismar-sign-agreement-for-holding-road-shows-201004091042372
2010-04-09,energy,KESC's plea for decommissioning of seven gas-based units: Nepra to hear interveners' objections on April 21,https://www.brecorder.com/news/3750013/kescs-plea-for-decommissioning-of-seven-gas-based-units-nepra-to-hear-interveners-objections-on-april-21-201004091042377
